"comp","dale","year","hexp","hc3","small","country","groupti","oecd","gini","geff","voice","tropics","popden","pubthe","gdpc"
80.0735,64.007,1995,249.198,7.93373,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
80.3085,64.2561,1995,240.578,7.24016,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
78.521,62.3607,1995,152.151,6.40281,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
79.4288,63.3234,1995,187.608,6.97796,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
81.5056,65.5256,1995,351.888,7.82378,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
81.5548,65.5778,1995,175.057,7.83223,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
80.01,63.9396,1995,231.094,7.13021,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
81.073,65.0668,1995,310.409,7.56157,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
80.4458,64.4018,1995,246.435,7.58695,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
81.979,66.0276,1995,799.276,8.12827,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
81.554,65.5769,1995,539.118,8.11135,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
77.7596,61.5533,1995,140.602,6.43664,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
79.339,63.2281,1995,229.002,7.04563,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
80.4887,64.4472,1995,281.162,7.40933,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
80.8788,64.8609,1995,760.712,7.61232,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
79.4627,63.3593,1995,248.167,7.32475,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
80.6313,64.5984,1995,329.541,7.73919,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
81.2971,65.3045,1995,437.523,8.03523,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
80.2192,64.1614,1995,215.2,7.52774,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
80.7672,64.7426,1995,365.642,7.94219,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
80.6571,64.6258,1995,139.054,7.68844,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
81.5116,65.5319,1995,426.313,8.03523,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
79.1984,63.079,1995,201.362,7.05408,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
79.5721,63.4753,1995,371.757,7.1725,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
79.6549,63.5631,1995,189.043,7.68844,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
79.9432,63.8688,1995,257.82,7.274,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
81.4189,65.4336,1995,442.455,8.04369,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
81.5756,65.5998,1995,349.113,7.72228,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
77.6937,61.4834,1995,147.866,6.20827,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
80.9862,64.9748,1995,441.97,7.99294,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
82.4301,66.5059,1995,1235.2,8.18747,2,NA,1,1,0.513,0.179,-0.108,1,4771.6,41,7480.27
70.2617,56.794,1997,237.489,7.94439,0,114,1,0,0.381411,-0.100853,0.433946,1,335.21,74.3,2638.77
76.355,63.9348,1997,139.802,7.22923,0,115,1,0,0.319462,-0.576,0.087,0,81.15,84.8,2291.84
52.0764,31.6596,1993,18.634,0.93875,0,116,5,0,0.4836,-0.052,0.415,1,819.941,45.8,802.349
52.3775,32.0087,1994,25.1893,0.957586,0,116,5,0,0.4836,-0.052,0.415,1,819.941,45.8,802.349
52.6786,32.3577,1995,25.3392,0.976901,0,116,5,0,0.4836,-0.052,0.415,1,819.941,45.8,802.349
52.9799,32.7067,1996,26.3111,1.00665,0,116,5,0,0.4836,-0.052,0.415,1,819.941,45.8,802.349
53.2811,33.0557,1997,33.6987,1.03719,0,116,5,0,0.4836,-0.052,0.415,1,819.941,45.8,802.349
86.9662,69.8993,1993,709.671,5.31827,0,117,5,0,0.285139,0.629,1.413,0,1128.16,58.9,12013.2
87.2271,70.1608,1994,716.724,5.45103,0,117,5,0,0.285139,0.629,1.413,0,1128.16,58.9,12013.2
87.4086,70.3427,1995,717.428,5.59526,0,117,5,0,0.285139,0.629,1.413,0,1128.16,58.9,12013.2
87.5901,70.5246,1996,750.865,5.76351,0,117,5,0,0.285139,0.629,1.413,0,1128.16,58.9,12013.2
87.7717,70.7064,1997,756.83,5.92204,0,117,5,0,0.285139,0.629,1.413,0,1128.16,58.9,12013.2
50.7678,49.6739,1993,37.4001,2.6944,0,118,5,0,0.343567,-1.461,-1.748,1,66.5507,12.6,3050.58
51.4951,50.1623,1994,59.0554,2.76319,0,118,5,0,0.343567,-1.461,-1.748,1,66.5507,12.6,3050.58
52.2091,50.6518,1995,63.406,2.83312,0,118,5,0,0.343567,-1.461,-1.748,1,66.5507,12.6,3050.58
52.9091,51.1422,1996,62.4727,2.90418,0,118,5,0,0.343567,-1.461,-1.748,1,66.5507,12.6,3050.58
53.5943,51.6338,1997,79.3151,2.97637,0,118,5,0,0.343567,-1.461,-1.748,1,66.5507,12.6,3050.58
67.0895,53.7391,1997,68.1773,6.24737,0,119,1,0,0.3216,0.018,0.843,0,160.725,82,1585.52
49.5226,33.1626,1993,32.6124,0.975763,0,120,5,0,0.3796,-0.331,-0.172,1,21.3299,71.3,856.003
49.8017,33.4441,1994,41.5377,0.995235,0,120,5,0,0.3796,-0.331,-0.172,1,21.3299,71.3,856.003
50.0808,33.7256,1995,42.2195,1.01517,0,120,5,0,0.3796,-0.331,-0.172,1,21.3299,71.3,856.003
50.3599,34.007,1996,45.6829,1.0463,0,120,5,0,0.3796,-0.331,-0.172,1,21.3299,71.3,856.003
50.6389,34.2885,1997,49.6482,1.07827,0,120,5,0,0.3796,-0.331,-0.172,1,21.3299,71.3,856.003
55.5401,39.7156,1993,66.8754,2.57517,0,121,5,0,0.3758,-0.656,-0.971,1,236.204,30.3,1305.09
55.9637,40.1369,1994,68.0432,2.64359,0,121,5,0,0.3758,-0.656,-0.971,1,236.204,30.3,1305.09
56.3868,40.5579,1995,64.2497,2.70646,0,121,5,0,0.3758,-0.656,-0.971,1,236.204,30.3,1305.09
56.8094,40.9787,1996,74.4639,2.75113,0,121,5,0,0.3758,-0.656,-0.971,1,236.204,30.3,1305.09
57.2315,41.3992,1997,73.0852,2.79338,0,121,5,0,0.3758,-0.656,-0.971,1,236.204,30.3,1305.09
75.3161,57.3678,1993,263.878,5.85007,0,122,5,0,0.444238,0.172,1.012,1,864.458,52.9,8224.58
75.5312,57.5944,1994,270.671,5.94333,0,122,5,0,0.444238,0.172,1.012,1,864.458,52.9,8224.58
75.7456,57.8196,1995,273.531,6.03826,0,122,5,0,0.444238,0.172,1.012,1,864.458,52.9,8224.58
75.9592,58.0435,1996,332.907,6.12651,0,122,5,0,0.444238,0.172,1.012,1,864.458,52.9,8224.58
76.1722,58.2662,1997,287.86,6.21438,0,122,5,0,0.444238,0.172,1.012,1,864.458,52.9,8224.58
53.37,30.3462,1993,44.9867,2.85435,0,123,5,0,0.441193,-0.625,0.062,1,108.793,59.2,850.295
53.1827,30.1079,1994,46.8839,2.89376,0,123,5,0,0.441193,-0.625,0.062,1,108.793,59.2,850.295
52.9954,29.8697,1995,39.188,2.93383,0,123,5,0,0.441193,-0.625,0.062,1,108.793,59.2,850.295
52.8082,29.6314,1996,44.7902,3.00483,0,123,5,0,0.441193,-0.625,0.062,1,108.793,59.2,850.295
52.6211,29.3931,1997,49.3171,3.07684,0,123,5,0,0.441193,-0.625,0.062,1,108.793,59.2,850.295
80.3135,60.7521,1993,169.295,6.23473,0,124,5,0,0.4657,0.714,-0.144,1,66.4015,57.6,8580.12
80.5584,60.9913,1994,166.111,6.30129,0,124,5,0,0.4657,0.714,-0.144,1,66.4015,57.6,8580.12
80.7208,61.1495,1995,177.265,6.3687,0,124,5,0,0.4657,0.714,-0.144,1,66.4015,57.6,8580.12
80.8612,61.2858,1996,195.996,6.45443,0,124,5,0,0.4657,0.714,-0.144,1,66.4015,57.6,8580.12
81.0019,61.4222,1997,205.923,6.53962,0,124,5,0,0.4657,0.714,-0.144,1,66.4015,57.6,8580.12
59.8585,36.4286,1993,364.499,3.9444,0,125,5,0,0.441193,0.044,0.473,1,1.98274,51.7,4135.5
59.7068,36.2219,1994,362.476,4.02849,0,125,5,0,0.441193,0.044,0.473,1,1.98274,51.7,4135.5
59.5552,36.0153,1995,327.768,4.11317,0,125,5,0,0.441193,0.044,0.473,1,1.98274,51.7,4135.5
59.4037,35.8086,1996,308.131,4.19838,0,125,5,0,0.441193,0.044,0.473,1,1.98274,51.7,4135.5
59.2524,35.602,1997,310.163,4.28408,0,125,5,0,0.441193,0.044,0.473,1,1.98274,51.7,4135.5
49.8996,28.3801,1993,26.9549,0.92714,0,126,5,0,0.4881,-1.387,-0.744,1,828.44,46.6,766.525
50.0549,28.5647,1994,31.724,0.964241,0,126,5,0,0.4881,-1.387,-0.744,1,828.44,46.6,766.525
50.2103,28.7492,1995,25.355,1.00299,0,126,5,0,0.4881,-1.387,-0.744,1,828.44,46.6,766.525
50.3656,28.9338,1996,34.575,1.03341,0,126,5,0,0.4881,-1.387,-0.744,1,828.44,46.6,766.525
50.521,29.1183,1997,26.8284,1.06463,0,126,5,0,0.4881,-1.387,-0.744,1,828.44,46.6,766.525
49.3674,36.0301,1993,27.5593,3.54132,0,127,5,0,0.4809,-1.321,-1.234,1,130.545,28.2,1135.3
49.9625,36.5728,1994,24.5863,3.66751,0,127,5,0,0.4809,-1.321,-1.234,1,130.545,28.2,1135.3
50.557,37.1154,1995,25.5678,3.76787,0,127,5,0,0.4809,-1.321,-1.234,1,130.545,28.2,1135.3
51.1507,37.6578,1996,25.9214,3.85188,0,127,5,0,0.4809,-1.321,-1.234,1,130.545,28.2,1135.3
51.7436,38.2002,1997,35.1942,3.92648,0,127,5,0,0.4809,-1.321,-1.234,1,130.545,28.2,1135.3
72.328,56.0307,1993,125.994,3.81023,0,128,5,0,0.4814,-0.547,0.069,1,39.3633,53.3,1872.27
72.8272,56.5596,1994,127.461,3.85478,0,128,5,0,0.4814,-0.547,0.069,1,39.3633,53.3,1872.27
73.3247,57.0872,1995,133.915,3.89992,0,128,5,0,0.4814,-0.547,0.069,1,39.3633,53.3,1872.27
73.8205,57.6133,1996,157.758,3.985,0,128,5,0,0.4814,-0.547,0.069,1,39.3633,53.3,1872.27
74.3146,58.1382,1997,149.782,4.07085,0,128,5,0,0.4814,-0.547,0.069,1,39.3633,53.3,1872.27
91.2974,71.9363,1993,1800.41,8.89724,0,129,5,1,0.3136,2.03,1.607,0,373.753,70.7,21614.3
91.4065,72.0362,1994,1785.98,8.94894,0,129,5,1,0.3136,2.03,1.607,0,373.753,70.7,21614.3
91.5104,72.1312,1995,1817.03,8.99948,0,129,5,1,0.3136,2.03,1.607,0,373.753,70.7,21614.3
91.5925,72.2063,1996,1785.42,9.04885,0,129,5,1,0.3136,2.03,1.607,0,373.753,70.7,21614.3
91.6238,72.2349,1997,1902.06,9.09707,0,129,5,1,0.3136,2.03,1.607,0,373.753,70.7,21614.3
91.1692,70.9535,1993,1761.33,8.19019,0,130,5,1,0.2507,1.666,1.654,0,14.3934,82,26092.3
91.4391,71.1929,1994,1824.19,8.25621,0,130,5,1,0.2507,1.666,1.654,0,14.3934,82,26092.3
91.7063,71.4296,1995,1908.37,8.32102,0,130,5,1,0.2507,1.666,1.654,0,14.3934,82,26092.3
91.9738,71.6664,1996,1952.45,8.38464,0,130,5,1,0.2507,1.666,1.654,0,14.3934,82,26092.3
92.1976,71.8644,1997,1696,8.44704,0,130,5,1,0.2507,1.666,1.654,0,14.3934,82,26092.3
56.7152,47.2618,1993,42.5655,1.94594,0,131,5,0,0.3516,-1.038,0.047,0,149.713,26,1102.67
57.4053,47.8197,1994,43.9063,2.071,0,131,5,0,0.3516,-1.038,0.047,0,149.713,26,1102.67
58.089,48.3778,1995,44.3198,2.20426,0,131,5,0,0.3516,-1.038,0.047,0,149.713,26,1102.67
58.7661,48.9361,1996,36.8821,2.25913,0,131,5,0,0.3516,-1.038,0.047,0,149.713,26,1102.67
59.436,49.4946,1997,40.7988,2.31488,0,131,5,0,0.3516,-1.038,0.047,0,149.713,26,1102.67
77.5444,52.3851,1997,598.12,8.4766,0,132,1,0,0.381411,0.382827,0.705756,1,531.51,99,11962.4
88.798,68.2698,1993,1225.77,11.22,0,133,5,1,0.29035,1.571,1.457,0,13.9073,71.7,17038.7
89.1157,68.5495,1994,1276.52,11.22,0,133,5,1,0.29035,1.571,1.457,0,13.9073,71.7,17038.7
89.434,68.8293,1995,1324.2,11.22,0,133,5,1,0.29035,1.571,1.457,0,13.9073,71.7,17038.7
89.7531,69.1091,1996,1315.62,11.22,0,133,5,1,0.29035,1.571,1.457,0,13.9073,71.7,17038.7
90.1127,69.4237,1997,1397.17,11.22,0,133,5,1,0.29035,1.571,1.457,0,13.9073,71.7,17038.7
78.0643,62.3824,1993,329.002,2.2463,0,134,5,0,0.3679,0.9,-0.57,1,7.17575,54.5,8521.58
78.5936,62.9528,1994,406.884,2.33217,0,134,5,0,0.3679,0.9,-0.57,1,7.17575,54.5,8521.58
79.1224,63.5235,1995,398.954,2.42059,0,134,5,0,0.3679,0.9,-0.57,1,7.17575,54.5,8521.58
79.6509,64.0945,1996,375.839,2.74557,0,134,5,0,0.3679,0.9,-0.57,1,7.17575,54.5,8521.58
80.1791,64.6659,1997,332.341,3.02789,0,134,5,0,0.3679,0.9,-0.57,1,7.17575,54.5,8521.58
66.0088,54.2406,1993,70.1349,4.33068,0,135,5,0,0.2986,-0.744,-0.441,0,1621.02,22.9,1768.27
66.4106,54.6356,1994,72.8041,4.41359,0,135,5,0,0.2986,-0.744,-0.441,0,1621.02,22.9,1768.27
66.8076,55.0306,1995,72.893,4.49695,0,135,5,0,0.2986,-0.744,-0.441,0,1621.02,22.9,1768.27
67.2,55.4257,1996,70.8833,4.58072,0,135,5,0,0.2986,-0.744,-0.441,0,1621.02,22.9,1768.27
67.5875,55.8208,1997,70.7307,4.66487,0,135,5,0,0.2986,-0.744,-0.441,0,1621.02,22.9,1768.27
77.0703,65.0843,1993,389.987,8.16238,0,136,5,0,0.4686,-0.277,0.665,1,36.7878,74,6004.4
77.2546,65.3176,1994,382.356,8.24672,0,136,5,0,0.4686,-0.277,0.665,1,36.7878,74,6004.4
77.4382,65.5509,1995,434.496,8.33202,0,136,5,0,0.4686,-0.277,0.665,1,36.7878,74,6004.4
77.621,65.7841,1996,455.895,8.39565,0,136,5,0,0.4686,-0.277,0.665,1,36.7878,74,6004.4
77.8032,66.0172,1997,450.33,8.45807,0,136,5,0,0.4686,-0.277,0.665,1,36.7878,74,6004.4
70.0695,57.7262,1993,200.885,6.5577,0,137,5,0,0.443,0.173,-0.687,1,1879.32,39.7,4400.54
70.4333,58.1245,1994,196.027,6.67698,0,137,5,0,0.443,0.173,-0.687,1,1879.32,39.7,4400.54
70.7928,58.5226,1995,207.302,6.79889,0,137,5,0,0.443,0.173,-0.687,1,1879.32,39.7,4400.54
71.1479,58.9206,1996,238.069,6.88289,0,137,5,0,0.443,0.173,-0.687,1,1879.32,39.7,4400.54
71.4989,59.3184,1997,246.43,6.96611,0,137,5,0,0.443,0.173,-0.687,1,1879.32,39.7,4400.54
79.1925,57.1999,1993,78.1132,7.18167,0,138,5,0,0.4429,0.126,0.614,1,251.318,48.5,2892.57
79.6004,57.6228,1994,82.3447,7.26803,0,138,5,0,0.4429,0.126,0.614,1,251.318,48.5,2892.57
80.0148,58.0457,1995,89.6958,7.35564,0,138,5,0,0.4429,0.126,0.614,1,251.318,48.5,2892.57
80.4359,58.4687,1996,95.6168,7.4347,0,138,5,0,0.4429,0.126,0.614,1,251.318,48.5,2892.57
80.8634,58.8918,1997,98.3472,7.51272,0,138,5,0,0.4429,0.126,0.614,1,251.318,48.5,2892.57
78.8384,58.9601,1997,558.13,7.6969,0,139,1,0,0.381411,0.366285,0.714273,1,38.896,90,9302.16
61.9547,47.0424,1997,75.8578,2.69867,0,140,1,0,0.4868,-0.694,0.121,1,9.90966,77.6,2447.03
84.8633,65.2847,1993,299.124,9.58471,0,141,5,1,0.317,0.674,1.07,0,123.735,71.6,6334.3
85.0668,65.473,1994,308.764,9.61935,0,141,5,1,0.317,0.674,1.07,0,123.735,71.6,6334.3
85.314,65.7012,1995,330.145,9.65306,0,141,5,1,0.317,0.674,1.07,0,123.735,71.6,6334.3
85.6202,65.9834,1996,373.614,9.68586,0,141,5,1,0.317,0.674,1.07,0,123.735,71.6,6334.3
85.9859,66.3193,1997,392.727,9.71776,0,141,5,1,0.317,0.674,1.07,0,123.735,71.6,6334.3
62.1667,52.1638,1997,39.4453,5.14423,0,142,1,0,0.343567,-0.301,-1.789,0,189.91,83.7,1314.84
86.933,68.8122,1993,776.572,6.05968,0,143,5,1,0.3441,1.151,1.479,0,97.8856,57.5,12954.1
87.0517,68.9266,1994,792.364,6.15771,0,143,5,1,0.3441,1.151,1.479,0,97.8856,57.5,12954.1
87.2991,69.1647,1995,812.852,6.25519,0,143,5,1,0.3441,1.151,1.479,0,97.8856,57.5,12954.1
87.5553,69.4111,1996,1026.15,6.35208,0,143,5,1,0.3441,1.151,1.479,0,97.8856,57.5,12954.1
87.7216,69.571,1997,1062.23,6.4483,0,143,5,1,0.3441,1.151,1.479,0,97.8856,57.5,12954.1
77.1324,62.0901,1993,154.7,5.15176,0,144,5,0,0.5637,-1.1,-0.419,0,12.7244,35.6,3648.17
77.3407,62.3192,1994,169.933,5.19505,0,144,5,0,0.5637,-1.1,-0.419,0,12.7244,35.6,3648.17
77.5485,62.5482,1995,177.379,5.23886,0,144,5,0,0.5637,-1.1,-0.419,0,12.7244,35.6,3648.17
77.7558,62.7769,1996,197.001,5.33036,0,144,5,0,0.5637,-1.1,-0.419,0,12.7244,35.6,3648.17
77.9627,63.0053,1997,204.297,5.4219,0,144,5,0,0.5637,-1.1,-0.419,0,12.7244,35.6,3648.17
81.0559,63.416,1993,1037.21,6.04803,0,145,5,0,0.3679,0.48,-0.775,0,65.1993,57.5,17140.4
81.3555,63.7166,1994,879.629,6.20861,0,145,5,0,0.3679,0.48,-0.775,0,65.1993,57.5,17140.4
81.6553,64.017,1995,854.078,6.34065,0,145,5,0,0.3679,0.48,-0.775,0,65.1993,57.5,17140.4
81.9554,64.3172,1996,949.096,6.41993,0,145,5,0,0.3679,0.48,-0.775,0,65.1993,57.5,17140.4
82.2558,64.6171,1997,1114.13,6.46804,0,145,5,0,0.3679,0.48,-0.775,0,65.1993,57.5,17140.4
78.2175,62.7994,1993,114.24,9.55979,0,146,5,0,0.2728,-0.57,0.406,0,94.7648,60.3,3559.23
78.1747,62.7529,1994,95.0918,9.59453,0,146,5,0,0.2728,-0.57,0.406,0,94.7648,60.3,3559.23
78.1067,62.6789,1995,102.086,9.62838,0,146,5,0,0.2728,-0.57,0.406,0,94.7648,60.3,3559.23
78.0023,62.5656,1996,140.629,9.66134,0,146,5,0,0.2728,-0.57,0.406,0,94.7648,60.3,3559.23
77.8611,62.4122,1997,135.251,9.69343,0,146,5,0,0.2728,-0.57,0.406,0,94.7648,60.3,3559.23
74.0184,60.9716,1993,212.845,9.37919,0,147,5,0,0.4641,-0.595,-0.311,0,8756.29,76.8,4680.82
73.5756,60.4617,1994,458.687,9.42239,0,147,5,0,0.4641,-0.595,-0.311,0,8756.29,76.8,4680.82
73.3303,60.1816,1995,250.514,9.46439,0,147,5,0,0.4641,-0.595,-0.311,0,8756.29,76.8,4680.82
73.5621,60.4463,1996,254.574,9.43007,0,147,5,0,0.4641,-0.595,-0.311,0,8756.29,76.8,4680.82
74.386,61.3989,1997,252.764,9.40349,0,147,5,0,0.4641,-0.595,-0.311,0,8756.29,76.8,4680.82
56.3897,32.8146,1993,37.9683,3.0885,0,148,5,0,0.2784,-1.204,-1.175,1,344.017,50.1,825.306
56.4184,32.8527,1994,28.5393,3.20411,0,148,5,0,0.2784,-1.204,-1.175,1,344.017,50.1,825.306
56.4471,32.8908,1995,34.0043,3.32233,0,148,5,0,0.2784,-1.204,-1.175,1,344.017,50.1,825.306
56.4759,32.9289,1996,36.2792,3.43228,0,148,5,0,0.2784,-1.204,-1.175,1,344.017,50.1,825.306
56.5046,32.967,1997,35.4881,3.54614,0,148,5,0,0.2784,-1.204,-1.175,1,344.017,50.1,825.306
78.8873,63.3314,1993,371.02,3.40883,0,149,5,0,0.3679,-0.349,-1.103,0,1036.88,89.6,9608.97
79.1632,63.6298,1994,353.768,3.52163,0,149,5,0,0.3679,-0.349,-1.103,0,1036.88,89.6,9608.97
79.439,63.9284,1995,334.006,3.63117,0,149,5,0,0.3679,-0.349,-1.103,0,1036.88,89.6,9608.97
79.7147,64.2272,1996,331.36,3.73854,0,149,5,0,0.3679,-0.349,-1.103,0,1036.88,89.6,9608.97
79.9903,64.5261,1997,336.314,3.84841,0,149,5,0,0.3679,-0.349,-1.103,0,1036.88,89.6,9608.97
60.1438,40.1834,1993,33.0978,1.66092,0,150,5,0,0.334725,-1.697,-1.498,1,1107.26,20.9,1260.87
60.6945,40.8352,1994,33.7393,1.72624,0,150,5,0,0.334725,-1.697,-1.498,1,1107.26,20.9,1260.87
61.2449,41.4855,1995,41.4364,1.79424,0,150,5,0,0.334725,-1.697,-1.498,1,1107.26,20.9,1260.87
61.7949,42.1341,1996,42.2489,1.84387,0,150,5,0,0.334725,-1.697,-1.498,1,1107.26,20.9,1260.87
62.3445,42.7808,1997,44.1305,1.89455,0,150,5,0,0.334725,-1.697,-1.498,1,1107.26,20.9,1260.87
69.4753,42.7414,1993,64.6475,2.38348,0,151,5,0,0.3956,0.047,-0.292,1,446.62,55.7,1582.49
69.7376,43.2066,1994,63.3564,2.42326,0,151,5,0,0.3956,0.047,-0.292,1,446.62,55.7,1582.49
70.0021,43.671,1995,67.6703,2.46406,0,151,5,0,0.3956,0.047,-0.292,1,446.62,55.7,1582.49
70.269,44.1346,1996,69.5345,2.50341,0,151,5,0,0.3956,0.047,-0.292,1,446.62,55.7,1582.49
70.5385,44.5974,1997,71.2122,2.56695,0,151,5,0,0.3956,0.047,-0.292,1,446.62,55.7,1582.49
88.0345,68.7122,1993,652.087,6.15577,0,152,5,0,0.29035,2.082,0.04,1,6034.42,35.8,25322.5
88.3597,69.0111,1994,664.113,6.24524,0,152,5,0,0.29035,2.082,0.04,1,6034.42,35.8,25322.5
88.6898,69.3142,1995,753.741,6.33423,0,152,5,0,0.29035,2.082,0.04,1,6034.42,35.8,25322.5
88.8158,69.4297,1996,790.385,6.4227,0,152,5,0,0.29035,2.082,0.04,1,6034.42,35.8,25322.5
88.942,69.5453,1997,784.999,6.51059,0,152,5,0,0.29035,2.082,0.04,1,6034.42,35.8,25322.5
73.5024,63.3673,1997,81.0208,4.92782,0,153,1,0,0.381411,-0.52053,1.173,1,14.5312,99.3,2531.9
35.6906,25.9209,1997,31.4441,2.57326,0,154,1,0,0.6091,0.009,-1.623,1,66.3046,9.7,641.716
67.8602,59.2285,1993,154.326,3.59236,0,155,5,0,0.5001,-0.262,-0.1,1,290.139,37.2,3246.09
68.3147,59.7887,1994,166.354,3.63086,0,155,5,0,0.5001,-0.262,-0.1,1,290.139,37.2,3246.09
68.7537,60.3477,1995,217.87,3.66991,0,155,5,0,0.5001,-0.262,-0.1,1,290.139,37.2,3246.09
69.178,60.9056,1996,242.473,3.75251,0,155,5,0,0.5001,-0.262,-0.1,1,290.139,37.2,3246.09
69.5882,61.4624,1997,227.227,3.83598,0,155,5,0,0.5001,-0.262,-0.1,1,290.139,37.2,3246.09
49.3618,36.3138,1997,11.0619,1.0606,0,156,1,0,0.334725,-1.697,-1.694,1,13.709,71.4,737.459
65.9085,53.4804,1997,45.0142,4.00973,0,157,1,0,0.444238,-1.09487,0.821,0,2323.66,75,1125.36
73.8421,62.6836,1997,258.025,6.38411,0,158,1,0,0.474325,-0.146,0.283,1,2.82933,34,3395.07
83.7767,65.8483,1993,269.04,10.1698,0,159,5,1,0.1873,-0.032,0.738,0,111.218,81.8,7057.61
84.0414,66.1078,1994,292.813,10.187,0,159,5,1,0.1873,-0.032,0.738,0,111.218,81.8,7057.61
84.3168,66.3773,1995,426.969,10.2038,0,159,5,1,0.1873,-0.032,0.738,0,111.218,81.8,7057.61
84.5422,66.5976,1996,527.467,10.2201,0,159,5,1,0.1873,-0.032,0.738,0,111.218,81.8,7057.61
84.677,66.7293,1997,606.955,10.2358,0,159,5,1,0.1873,-0.032,0.738,0,111.218,81.8,7057.61
86.4761,67.2742,1993,835.566,8.87108,0,160,5,0,0.2604,0.567,1.066,0,95.519,80.8,11083.8
86.6637,67.4484,1994,878.285,8.9275,0,160,5,0,0.2604,0.567,1.066,0,95.519,80.8,11083.8
86.9545,67.7179,1995,1014,8.98254,0,160,5,0,0.2604,0.567,1.066,0,95.519,80.8,11083.8
87.3607,68.0935,1996,986.827,9.0393,0,160,5,0,0.2604,0.567,1.066,0,95.519,80.8,11083.8
87.9242,68.6133,1997,1041.88,9.08776,0,160,5,0,0.2604,0.567,1.066,0,95.519,80.8,11083.8
90.9692,72.2593,1993,1837.52,9.59424,0,161,5,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
91.2263,72.5003,1994,1845.81,9.62872,0,161,5,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
91.4837,72.7413,1995,1846.06,9.66227,0,161,5,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
91.7709,73.0101,1996,1908.42,9.6949,0,161,5,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
92.0108,73.2344,1997,1940.61,9.72662,0,161,5,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
87.4279,71.8056,1997,2006.39,10.4457,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
87.5684,71.9546,1997,1780.24,9.66227,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
88.4601,72.9001,1997,1913.86,9.27055,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
87.7041,72.0985,1997,1867.19,9.79284,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
87.7041,72.0985,1997,1879.95,8.87884,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
87.7041,72.0985,1997,1874.77,8.87884,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
86.8367,71.1787,1997,2129.23,9.40113,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
87.268,71.636,1997,2140.2,9.40113,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
87.5684,71.9546,1997,1909.27,9.40113,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
87.2438,71.6103,1997,1981.06,9.27055,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
86.9288,71.2763,1997,2228.74,8.87884,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
88.368,72.8025,1997,1846.85,10.054,5,NA,1,1,0.2429,1.573,1.628,0,19.9515,78,21093.6
